NT_code	species_name	drug	conc	control	AUC
NT5011	Roseburia intestinalis	Niclosamide	0.32	FALSE	0.9774263779076432
NT5011	Roseburia intestinalis	Niclosamide	0.625	FALSE	0.9559124717042148
NT5011	Roseburia intestinalis	Niclosamide	1.25	FALSE	0.93079659372642
NT5011	Roseburia intestinalis	Niclosamide	2.5	FALSE	0.863183224475765
NT5011	Roseburia intestinalis	Niclosamide	5	FALSE	0.80176781287054
NT5011	Roseburia intestinalis	Niclosamide	10	FALSE	0.71674114816088
NT5011	Roseburia intestinalis	Niclosamide	20	FALSE	0.5866120513096906
NT5011	Roseburia intestinalis	Niclosamide	40	FALSE	0.3884496390512204
NT5011	Roseburia intestinalis	Niclosamide	80	FALSE	0.45178469965129747
NT5011	Roseburia intestinalis	Niclosamide	160	FALSE	0.14915783990276094
NT5011	Roseburia intestinalis	Nifurtimox	2.5	FALSE	0.8070525546624217
NT5011	Roseburia intestinalis	Nifurtimox	20	FALSE	0.01275789942775591
NT5011	Roseburia intestinalis	Nifurtimox	35	FALSE	0.01077347779718902
NT5011	Roseburia intestinalis	Olanzapine	5	FALSE	0.999567075424675
NT5011	Roseburia intestinalis	Olanzapine	20	FALSE	1.0087954084616948
NT5011	Roseburia intestinalis	Olanzapine	80	FALSE	1.0533786697562206
NT5011	Roseburia intestinalis	Omeprazole	5	FALSE	0.9870943490790628
NT5011	Roseburia intestinalis	Omeprazole	20	FALSE	0.8548183475943331
NT5011	Roseburia intestinalis	Omeprazole	80	FALSE	0.6902676399026764
NT5011	Roseburia intestinalis	Oxolinic acid	0.5	FALSE	1.0457879439748692
NT5011	Roseburia intestinalis	Oxolinic acid	2.5	FALSE	1.0560838125604963
NT5011	Roseburia intestinalis	Oxolinic acid	20	FALSE	1.024234240397523
NT5011	Roseburia intestinalis	Sertindole	5	FALSE	1.016271566839669
NT5011	Roseburia intestinalis	Sertindole	20	FALSE	0.0122036751297517
NT5011	Roseburia intestinalis	Sertindole	80	FALSE	0.01142197125256669
NT5011	Roseburia intestinalis	Simvastatin	5	FALSE	0.935191354440575
NT5011	Roseburia intestinalis	Simvastatin	20	FALSE	0.36753445635528337
NT5011	Roseburia intestinalis	Simvastatin	80	FALSE	0.018352815677669936
NT5011	Roseburia intestinalis	Tamoxifen	20	FALSE	0.030227310481976542
NT5011	Roseburia intestinalis	Tamoxifen	80	FALSE	0.00299209232742038
NT5011	Roseburia intestinalis	Tamoxifen	320	FALSE	0.04219482549053658
NT5017	Veillonella parvula	Acarbose	5	FALSE	0.9556363636363636
NT5017	Veillonella parvula	Acarbose	20	FALSE	0.975190163226574
NT5017	Veillonella parvula	Acarbose	80	FALSE	1.0327264846120503
NT5017	Veillonella parvula	Amlodipine	20	FALSE	0.9666878334935206
NT5017	Veillonella parvula	Amlodipine	80	FALSE	0.868294518469268
NT5017	Veillonella parvula	Amlodipine	160	FALSE	0.4869214561022104
NT5017	Veillonella parvula	Aprepitant	5	FALSE	0.9757991581877836
NT5017	Veillonella parvula	Aprepitant	20	FALSE	0.9905213270142179
NT5017	Veillonella parvula	Aprepitant	30	FALSE	0.9903618833397767
NT5017	Veillonella parvula	Aripiprazole	5	FALSE	0.9377098816986058
NT5017	Veillonella parvula	Aripiprazole	20	FALSE	0.9558877141815528
NT5017	Veillonella parvula	Aripiprazole	80	FALSE	0.6364956094797469
NT5017	Veillonella parvula	Azithromycin	2.5	FALSE	0.15303907380607795
NT5017	Veillonella parvula	Azithromycin	20	FALSE	0.01092579458456236
NT5017	Veillonella parvula	Azithromycin	50	FALSE	0.014355742296918775
NT5017	Veillonella parvula	beta-estradiol 17-valerate	5	FALSE	0.9798940916834482
NT5017	Veillonella parvula	beta-estradiol 17-valerate	20	FALSE	0.9980551050772116
NT5017	Veillonella parvula	beta-estradiol 17-valerate	80	FALSE	0.8572126464194083
NT5017	Veillonella parvula	Chlorpromazine	5	FALSE	0.8923720054679374
NT5017	Veillonella parvula	Chlorpromazine	20	FALSE	0.4198963497665151
NT5017	Veillonella parvula	Chlorpromazine	80	FALSE	0.010519938312403564
NT5017	Veillonella parvula	Ciprofloxacin	20	FALSE	0.02975003289040918
NT5017	Veillonella parvula	Ciprofloxacin	80	FALSE	0.019702066314271995
NT5017	Veillonella parvula	Ciprofloxacin	320	FALSE	0.008663015768104944
NT5017	Veillonella parvula	Clomiphene	5	FALSE	1.0202360910260715
NT5017	Veillonella parvula	Clomiphene	20	FALSE	0.9478616049975973
NT5017	Veillonella parvula	Clomiphene	80	FALSE	0.013242375601926171
NT5017	Veillonella parvula	Diacerein	20	FALSE	0.44500723589001434
NT5017	Veillonella parvula	Diacerein	80	FALSE	0.09986022955749053
NT5017	Veillonella parvula	Diacerein	320	FALSE	0.04509331822616677
NT5017	Veillonella parvula	Dienestrol	5	FALSE	0.9845447931400699
NT5017	Veillonella parvula	Dienestrol	20	FALSE	1.0009683471321964
NT5017	Veillonella parvula	Dienestrol	80	FALSE	1.0740527700517428
NT5017	Veillonella parvula	DMSO	0	TRUE	1.0000000000000002
NT5017	Veillonella parvula	Doxycycline	0.5	FALSE	0.16483360090914217
NT5017	Veillonella parvula	Doxycycline	2.5	FALSE	0.019619998385576064
NT5017	Veillonella parvula	Doxycycline	20	FALSE	0.010165864098448375
NT5017	Veillonella parvula	Ebselen	1.25	FALSE	1.0126996447835808
NT5017	Veillonella parvula	Ebselen	5	FALSE	1.0077611109269875
NT5017	Veillonella parvula	Ebselen	20	FALSE	1.0785720161020498
NT5017	Veillonella parvula	Entacapone	5	FALSE	0.9961492178098676
NT5017	Veillonella parvula	Entacapone	20	FALSE	1.0137289668984946
NT5017	Veillonella parvula	Entacapone	80	FALSE	0.02864427074103021
NT5017	Veillonella parvula	Felodipine	5	FALSE	0.996382054992764
NT5017	Veillonella parvula	Felodipine	20	FALSE	1.0668493023564114
NT5017	Veillonella parvula	Felodipine	80	FALSE	1.1603603603603605
NT5017	Veillonella parvula	Ketoconazole	5	FALSE	1.0307253617021723
NT5017	Veillonella parvula	Ketoconazole	20	FALSE	1.0254184296294815
NT5017	Veillonella parvula	Ketoconazole	80	FALSE	0.9756231245177929
NT5017	Veillonella parvula	Lansoprazole	5	FALSE	0.9862573345612418
NT5017	Veillonella parvula	Lansoprazole	20	FALSE	0.9783757808745794
NT5017	Veillonella parvula	Lansoprazole	80	FALSE	0.9516601312440065
NT5017	Veillonella parvula	Loratadine	5	FALSE	1.0459290402672132
NT5017	Veillonella parvula	Loratadine	20	FALSE	1.038962754019222
NT5017	Veillonella parvula	Loratadine	80	FALSE	0.9682844786160498
NT5017	Veillonella parvula	Loxapine	5	FALSE	1.0199613208788314
NT5017	Veillonella parvula	Loxapine	20	FALSE	0.9810426540284358
NT5017	Veillonella parvula	Loxapine	80	FALSE	0.9688111543185844
NT5017	Veillonella parvula	Mecillinam	0.5	FALSE	0.9861848051058
NT5017	Veillonella parvula	Mecillinam	2.5	FALSE	0.9862370740692012
NT5017	Veillonella parvula	Mecillinam	20	FALSE	0.7895476751133448
NT5017	Veillonella parvula	Mefloquine	5	FALSE	1.0355626891198524
NT5017	Veillonella parvula	Mefloquine	20	FALSE	0.93291145901855
NT5017	Veillonella parvula	Mefloquine	60	FALSE	0.04356306892067623
NT5017	Veillonella parvula	Methotrexate	5	FALSE	0.15050651230101278
NT5017	Veillonella parvula	Methotrexate	20	FALSE	0.0635646286775552
NT5017	Veillonella parvula	Methotrexate	80	FALSE	0.03161056986141083
NT5017	Veillonella parvula	MGAM	0	TRUE	0.9999999999999998
NT5017	Veillonella parvula	Niclosamide	0	TRUE	1
NT5017	Veillonella parvula	Niclosamide	0.08	FALSE	1.0271832066963915
NT5017	Veillonella parvula	Niclosamide	0.16	FALSE	0.9778286847252364
NT5017	Veillonella parvula	Niclosamide	0.32	FALSE	0.9965200452015868
NT5017	Veillonella parvula	Niclosamide	0.625	FALSE	0.9720965309200603
NT5017	Veillonella parvula	Niclosamide	1.25	FALSE	0.8986794138923956
NT5017	Veillonella parvula	Niclosamide	2.5	FALSE	0.6846420989423018
NT5017	Veillonella parvula	Niclosamide	5	FALSE	0.2644588339314504
NT5017	Veillonella parvula	Niclosamide	10	FALSE	0.04500142634016868
NT5017	Veillonella parvula	Niclosamide	20	FALSE	0.022869383490073024
NT5017	Veillonella parvula	Niclosamide	40	FALSE	0.020361990950226262
NT5017	Veillonella parvula	Niclosamide	80	FALSE	0.056769002131808424
NT5017	Veillonella parvula	Niclosamide	160	FALSE	0.15850722311396462
NT5017	Veillonella parvula	Nifurtimox	2.5	FALSE	0.7113374555979477
NT5017	Veillonella parvula	Nifurtimox	20	FALSE	0.01921010393369295
NT5017	Veillonella parvula	Nifurtimox	35	FALSE	0.020267394462492986
NT5017	Veillonella parvula	Olanzapine	5	FALSE	0.9794602812157558
NT5017	Veillonella parvula	Olanzapine	20	FALSE	0.9989286533736317
NT5017	Veillonella parvula	Olanzapine	80	FALSE	1.0486486486486486
NT5017	Veillonella parvula	Omeprazole	5	FALSE	0.9840368372582554
NT5017	Veillonella parvula	Omeprazole	20	FALSE	1.023604173996072
NT5017	Veillonella parvula	Omeprazole	80	FALSE	0.9505744644886387
NT5017	Veillonella parvula	Oxolinic acid	0.5	FALSE	1.007197639775605
NT5017	Veillonella parvula	Oxolinic acid	2.5	FALSE	1.042057324709707
NT5017	Veillonella parvula	Oxolinic acid	20	FALSE	0.39596347909658813
NT5017	Veillonella parvula	Sertindole	5	FALSE	0.993020457280385
NT5017	Veillonella parvula	Sertindole	20	FALSE	0.9220903303733383
NT5017	Veillonella parvula	Sertindole	80	FALSE	0.6849578820697954
NT5017	Veillonella parvula	Simvastatin	5	FALSE	1.0777858176555712
NT5017	Veillonella parvula	Simvastatin	20	FALSE	0.9808248914616493
NT5017	Veillonella parvula	Simvastatin	80	FALSE	0.8454897129572766
NT5017	Veillonella parvula	Tamoxifen	20	FALSE	0.029127100387763873
NT5017	Veillonella parvula	Tamoxifen	80	FALSE	0.021035942466874402
NT5017	Veillonella parvula	Tamoxifen	320	FALSE	0.06162464985994394
NT5017	Veillonella parvula	ToddHewitt	0	TRUE	1
NT5019	Prevotella copri	Niclosamide	0	TRUE	1
NT5019	Prevotella copri	Niclosamide	0.08	FALSE	0.9872567325865934
NT5019	Prevotella copri	Niclosamide	0.16	FALSE	0.9934605631923128
NT5019	Prevotella copri	Niclosamide	0.32	FALSE	0.900456727954093
NT5019	Prevotella copri	Niclosamide	0.625	FALSE	0.2593086881089017
NT5019	Prevotella copri	Niclosamide	1.25	FALSE	0.01386770212175837
NT5019	Prevotella copri	Niclosamide	2.5	FALSE	0.02242092619778458
NT5019	Prevotella copri	Niclosamide	5	FALSE	0.01774989990657939
NT5019	Prevotella copri	Niclosamide	10	FALSE	0.02856746637082225
NT5019	Prevotella copri	Niclosamide	20	FALSE	0.02669157880688645
NT5019	Prevotella copri	Niclosamide	40	FALSE	0.02989456826371276
NT5024	Eggerthella lenta	Acarbose	5	FALSE	1.0772277227722769
NT5024	Eggerthella lenta	Acarbose	20	FALSE	1.001757469244288
NT5024	Eggerthella lenta	Acarbose	80	FALSE	1.074934735697711
NT5024	Eggerthella lenta	Amlodipine	20	FALSE	0.995049504950495
NT5024	Eggerthella lenta	Amlodipine	80	FALSE	0.9399025254265743
NT5024	Eggerthella lenta	Amlodipine	160	FALSE	0.9126290172970957
NT5024	Eggerthella lenta	Aprepitant	5	FALSE	1.0653804930332265
NT5024	Eggerthella lenta	Aprepitant	20	FALSE	1.1187856099042737
NT5024	Eggerthella lenta	Aprepitant	30	FALSE	1.0143041575154694
NT5024	Eggerthella lenta	Aripiprazole	5	FALSE	1.0032154340836013
NT5024	Eggerthella lenta	Aripiprazole	20	FALSE	1.1854233654876745
NT5024	Eggerthella lenta	Aripiprazole	80	FALSE	1.1108679665504058
NT5024	Eggerthella lenta	Azithromycin	2.5	FALSE	0.046025277768933844
NT5024	Eggerthella lenta	Azithromycin	20	FALSE	0.04441085035700387
NT5024	Eggerthella lenta	Azithromycin	50	FALSE	0.0509780675755779
NT5024	Eggerthella lenta	beta-estradiol 17-valerate	5	FALSE	0.9445777543152409
NT5024	Eggerthella lenta	beta-estradiol 17-valerate	20	FALSE	0.740370025563345
NT5024	Eggerthella lenta	beta-estradiol 17-valerate	80	FALSE	0.07249946109831212
NT5024	Eggerthella lenta	Chlorpromazine	5	FALSE	1.0940594059405937
NT5024	Eggerthella lenta	Chlorpromazine	20	FALSE	0.34356435643564376
NT5024	Eggerthella lenta	Chlorpromazine	80	FALSE	0.02382335851249275
NT5024	Eggerthella lenta	Ciprofloxacin	20	FALSE	0.14676616915422902
NT5024	Eggerthella lenta	Ciprofloxacin	80	FALSE	0.10544815465729354
NT5024	Eggerthella lenta	Ciprofloxacin	320	FALSE	0.02760905577029268
NT5024	Eggerthella lenta	Clomiphene	5	FALSE	0.9827332250909981
NT5024	Eggerthella lenta	Clomiphene	20	FALSE	1.0455657871356836
NT5024	Eggerthella lenta	Clomiphene	80	FALSE	0.02006947124662294
NT5024	Eggerthella lenta	Diacerein	20	FALSE	0.4000202631003613
NT5024	Eggerthella lenta	Diacerein	80	FALSE	0.0959381108026866
NT5024	Eggerthella lenta	Diacerein	320	FALSE	0.12200863083562191
NT5024	Eggerthella lenta	Dienestrol	5	FALSE	0.9064329905659377
NT5024	Eggerthella lenta	Dienestrol	20	FALSE	0.7974318821252508
NT5024	Eggerthella lenta	Dienestrol	80	FALSE	0.36329174711225876
NT5024	Eggerthella lenta	DMSO	0	TRUE	1
NT5024	Eggerthella lenta	Doxycycline	0.5	FALSE	0.04420850445173083
NT5024	Eggerthella lenta	Doxycycline	2.5	FALSE	0.03604257531862513
NT5024	Eggerthella lenta	Doxycycline	20	FALSE	0.0210144927536232
NT5024	Eggerthella lenta	Ebselen	1.25	FALSE	0.8682658941135271
NT5024	Eggerthella lenta	Ebselen	5	FALSE	0.6807628524046441
NT5024	Eggerthella lenta	Ebselen	20	FALSE	1.000878734622144
NT5024	Eggerthella lenta	Entacapone	5	FALSE	1.029906542056075
NT5024	Eggerthella lenta	Entacapone	20	FALSE	1.3700934579439252
NT5024	Eggerthella lenta	Entacapone	80	FALSE	0.19813084112149548
NT5024	Eggerthella lenta	Felodipine	5	FALSE	0.9287260069290514
NT5024	Eggerthella lenta	Felodipine	20	FALSE	0.943738403691115
NT5024	Eggerthella lenta	Felodipine	80	FALSE	0.8123280132085855
NT5024	Eggerthella lenta	Ketoconazole	5	FALSE	0.9948729023691829
NT5024	Eggerthella lenta	Ketoconazole	20	FALSE	0.9047881122729775
NT5024	Eggerthella lenta	Ketoconazole	80	FALSE	0.8598130841121501
NT5024	Eggerthella lenta	Lansoprazole	5	FALSE	1.0306378869398196
NT5024	Eggerthella lenta	Lansoprazole	20	FALSE	0.9873417721518986
NT5024	Eggerthella lenta	Lansoprazole	80	FALSE	1.0431479495063707
NT5024	Eggerthella lenta	Loratadine	5	FALSE	1.1206048963105255
NT5024	Eggerthella lenta	Loratadine	20	FALSE	1.1172847148537586
NT5024	Eggerthella lenta	Loratadine	80	FALSE	1.1788662630709958
NT5024	Eggerthella lenta	Loxapine	5	FALSE	1.0368331688474313
NT5024	Eggerthella lenta	Loxapine	20	FALSE	0.9943501745672962
NT5024	Eggerthella lenta	Loxapine	80	FALSE	0.9821752004216734
NT5024	Eggerthella lenta	Mecillinam	0.5	FALSE	1.0503751339764205
NT5024	Eggerthella lenta	Mecillinam	2.5	FALSE	1.005065775090251
NT5024	Eggerthella lenta	Mecillinam	20	FALSE	1.0228471001757469
NT5024	Eggerthella lenta	Mefloquine	5	FALSE	0.9726592594950815
NT5024	Eggerthella lenta	Mefloquine	20	FALSE	0.8624696231681048
NT5024	Eggerthella lenta	Methotrexate	5	FALSE	1.0547887624583347
NT5024	Eggerthella lenta	Methotrexate	20	FALSE	1.0456942003514942
NT5024	Eggerthella lenta	Methotrexate	80	FALSE	1.0453401916869864
NT5024	Eggerthella lenta	MGAM	0	TRUE	1
NT5024	Eggerthella lenta	Niclosamide	0	TRUE	1
NT5024	Eggerthella lenta	Niclosamide	0.08	FALSE	0.9496753246753243
NT5024	Eggerthella lenta	Niclosamide	0.16	FALSE	0.8915662650602408
NT5024	Eggerthella lenta	Niclosamide	0.32	FALSE	0.8084415584415586
NT5024	Eggerthella lenta	Niclosamide	0.625	FALSE	0.6927710843373495
NT5024	Eggerthella lenta	Niclosamide	1.25	FALSE	0.7048192771084341
NT5024	Eggerthella lenta	Niclosamide	2.5	FALSE	0.6266233766233766
NT5024	Eggerthella lenta	Niclosamide	5	FALSE	0.08778625954198478
NT5024	Eggerthella lenta	Niclosamide	10	FALSE	0.10389610389610392
NT5024	Eggerthella lenta	Niclosamide	20	FALSE	0.09541984732824434
NT5024	Eggerthella lenta	Niclosamide	40	FALSE	0.1987951807228909
NT5024	Eggerthella lenta	Niclosamide	80	FALSE	0.12714666402320401
NT5024	Eggerthella lenta	Niclosamide	160	FALSE	0.1023952095808384
NT5024	Eggerthella lenta	Nifurtimox	2.5	FALSE	0.7062033068978544
NT5024	Eggerthella lenta	Nifurtimox	20	FALSE	0.12852568838973444
NT5024	Eggerthella lenta	Nifurtimox	35	FALSE	0.09728794274562301
NT5024	Eggerthella lenta	Olanzapine	5	FALSE	1.024158087450536
NT5024	Eggerthella lenta	Olanzapine	20	FALSE	0.9856906989543202
NT5024	Eggerthella lenta	Olanzapine	80	FALSE	0.9935736787787284
NT5024	Eggerthella lenta	Omeprazole	5	FALSE	0.9625995435364435
NT5024	Eggerthella lenta	Omeprazole	20	FALSE	0.9964850615114236
NT5024	Eggerthella lenta	Omeprazole	80	FALSE	0.9292920890670324
NT5024	Eggerthella lenta	Oxolinic acid	0.5	FALSE	1.3242122719734661
NT5024	Eggerthella lenta	Oxolinic acid	2.5	FALSE	1.4547146368905741
NT5024	Eggerthella lenta	Oxolinic acid	20	FALSE	1.1432337434094904
NT5024	Eggerthella lenta	Sertindole	5	FALSE	0.9369863013698626
NT5024	Eggerthella lenta	Sertindole	20	FALSE	0.8986301369863011
NT5024	Eggerthella lenta	Sertindole	80	FALSE	0.4299065420560748
NT5024	Eggerthella lenta	Simvastatin	5	FALSE	1.0463064956013284
NT5024	Eggerthella lenta	Simvastatin	20	FALSE	0.9316831683168318
NT5024	Eggerthella lenta	Simvastatin	80	FALSE	0.3277680140597541
NT5024	Eggerthella lenta	Tamoxifen	20	FALSE	0.4900990099009903
NT5024	Eggerthella lenta	Tamoxifen	80	FALSE	0.02713063992922443
NT5024	Eggerthella lenta	Tamoxifen	320	FALSE	0.11754437009019492
NT5025	Fusobacterium nucleatum subsp. nucleatum	Acarbose	5	FALSE	0.9934979781760247
NT5025	Fusobacterium nucleatum subsp. nucleatum	Acarbose	20	FALSE	0.9901147289876324
NT5025	Fusobacterium nucleatum subsp. nucleatum	Acarbose	80	FALSE	1.0167083073079326
NT5025	Fusobacterium nucleatum subsp. nucleatum	Amlodipine	20	FALSE	0.9173162378358645
NT5025	Fusobacterium nucleatum subsp. nucleatum	Amlodipine	80	FALSE	0.04255377425339783
NT5025	Fusobacterium nucleatum subsp. nucleatum	Amlodipine	160	FALSE	0.05587008343265789
NT5025	Fusobacterium nucleatum subsp. nucleatum	Aprepitant	5	FALSE	0.9711521547933157
NT5025	Fusobacterium nucleatum subsp. nucleatum	Aprepitant	20	FALSE	0.8560958364390903
NT5025	Fusobacterium nucleatum subsp. nucleatum	Aprepitant	30	FALSE	0.7394619479024951
NT5025	Fusobacterium nucleatum subsp. nucleatum	Aripiprazole	5	FALSE	0.9420829805249789
NT5025	Fusobacterium nucleatum subsp. nucleatum	Aripiprazole	20	FALSE	0.8714648602878915
NT5025	Fusobacterium nucleatum subsp. nucleatum	Aripiprazole	80	FALSE	0.11792937949948586
NT5025	Fusobacterium nucleatum subsp. nucleatum	Azithromycin	2.5	FALSE	0.03395559401168481
NT5025	Fusobacterium nucleatum subsp. nucleatum	Azithromycin	20	FALSE	0.027551463541030462
NT5025	Fusobacterium nucleatum subsp. nucleatum	Azithromycin	50	FALSE	0.02262598560164554
NT5025	Fusobacterium nucleatum subsp. nucleatum	beta-estradiol 17-valerate	5	FALSE	0.9660411284772974
NT5025	Fusobacterium nucleatum subsp. nucleatum	beta-estradiol 17-valerate	20	FALSE	0.9630707858624764
NT5025	Fusobacterium nucleatum subsp. nucleatum	beta-estradiol 17-valerate	80	FALSE	0.8945172824791416
NT5025	Fusobacterium nucleatum subsp. nucleatum	Chlorpromazine	5	FALSE	0.7308298695714489
NT5025	Fusobacterium nucleatum subsp. nucleatum	Chlorpromazine	20	FALSE	0.08742304309586624
NT5025	Fusobacterium nucleatum subsp. nucleatum	Chlorpromazine	80	FALSE	0.00856408792463603
NT5025	Fusobacterium nucleatum subsp. nucleatum	Ciprofloxacin	20	FALSE	0.055044219928136864
NT5025	Fusobacterium nucleatum subsp. nucleatum	Ciprofloxacin	80	FALSE	0.030656680020902258
NT5025	Fusobacterium nucleatum subsp. nucleatum	Ciprofloxacin	320	FALSE	0.01198972309449044
NT5025	Fusobacterium nucleatum subsp. nucleatum	Clomiphene	5	FALSE	0.99538428123364
NT5025	Fusobacterium nucleatum subsp. nucleatum	Clomiphene	20	FALSE	0.9170219843506933
NT5025	Fusobacterium nucleatum subsp. nucleatum	Clomiphene	80	FALSE	0.02515137401024674
NT5025	Fusobacterium nucleatum subsp. nucleatum	Diacerein	20	FALSE	0.9311538389297462
NT5025	Fusobacterium nucleatum subsp. nucleatum	Diacerein	80	FALSE	0.041577764642033194
NT5025	Fusobacterium nucleatum subsp. nucleatum	Diacerein	320	FALSE	0.027858848500928644
NT5025	Fusobacterium nucleatum subsp. nucleatum	Dienestrol	5	FALSE	0.9070283892501996
NT5025	Fusobacterium nucleatum subsp. nucleatum	Dienestrol	20	FALSE	0.6944278903456496
NT5025	Fusobacterium nucleatum subsp. nucleatum	Dienestrol	80	FALSE	0.019287353226763816
NT5025	Fusobacterium nucleatum subsp. nucleatum	DMSO	0	TRUE	1
NT5025	Fusobacterium nucleatum subsp. nucleatum	Doxycycline	0.5	FALSE	0.025577443866636004
NT5025	Fusobacterium nucleatum subsp. nucleatum	Doxycycline	2.5	FALSE	0.022812681291364184
NT5025	Fusobacterium nucleatum subsp. nucleatum	Doxycycline	20	FALSE	0.01326699834162522
NT5025	Fusobacterium nucleatum subsp. nucleatum	Ebselen	1.25	FALSE	1.0103781882146
NT5025	Fusobacterium nucleatum subsp. nucleatum	Ebselen	5	FALSE	0.9875532737355773
NT5025	Fusobacterium nucleatum subsp. nucleatum	Ebselen	20	FALSE	1.1815014805782966
NT5025	Fusobacterium nucleatum subsp. nucleatum	Entacapone	5	FALSE	0.9020074855392992
NT5025	Fusobacterium nucleatum subsp. nucleatum	Entacapone	20	FALSE	0.5455512229705779
NT5025	Fusobacterium nucleatum subsp. nucleatum	Entacapone	80	FALSE	0.03403048564338867
NT5025	Fusobacterium nucleatum subsp. nucleatum	Felodipine	5	FALSE	0.9738037536422138
NT5025	Fusobacterium nucleatum subsp. nucleatum	Felodipine	20	FALSE	0.86350550381033
NT5025	Fusobacterium nucleatum subsp. nucleatum	Felodipine	80	FALSE	0.033617836613830374
NT5025	Fusobacterium nucleatum subsp. nucleatum	Ketoconazole	5	FALSE	1.022418280648527
NT5025	Fusobacterium nucleatum subsp. nucleatum	Ketoconazole	20	FALSE	0.9518700263650322
NT5025	Fusobacterium nucleatum subsp. nucleatum	Ketoconazole	80	FALSE	0.7539149477681708
NT5025	Fusobacterium nucleatum subsp. nucleatum	Lansoprazole	5	FALSE	0.9435356200527706
NT5025	Fusobacterium nucleatum subsp. nucleatum	Lansoprazole	20	FALSE	0.8423619578470647
NT5025	Fusobacterium nucleatum subsp. nucleatum	Lansoprazole	80	FALSE	0.65625
NT5025	Fusobacterium nucleatum subsp. nucleatum	Loratadine	5	FALSE	0.9918339571282748
NT5025	Fusobacterium nucleatum subsp. nucleatum	Loratadine	20	FALSE	0.9350287406375196
NT5025	Fusobacterium nucleatum subsp. nucleatum	Loratadine	80	FALSE	0.84480055739418225
NT5025	Fusobacterium nucleatum subsp. nucleatum	Loxapine	5	FALSE	1.040641288295997
NT5025	Fusobacterium nucleatum subsp. nucleatum	Loxapine	20	FALSE	0.9374342307536675
NT5025	Fusobacterium nucleatum subsp. nucleatum	Loxapine	80	FALSE	0.7048881661486426
NT5025	Fusobacterium nucleatum subsp. nucleatum	Mecillinam	0.5	FALSE	0.9937229361103431
NT5025	Fusobacterium nucleatum subsp. nucleatum	Mecillinam	2.5	FALSE	0.9387862796833775
NT5025	Fusobacterium nucleatum subsp. nucleatum	Mecillinam	20	FALSE	0.6880214541120382
NT5025	Fusobacterium nucleatum subsp. nucleatum	Mefloquine	5	FALSE	1.0085359455532918
NT5025	Fusobacterium nucleatum subsp. nucleatum	Mefloquine	20	FALSE	0.6919418915689715
NT5025	Fusobacterium nucleatum subsp. nucleatum	Mefloquine	60	FALSE	0.14553404122423474
NT5025	Fusobacterium nucleatum subsp. nucleatum	Methotrexate	5	FALSE	0.9947717900592838
NT5025	Fusobacterium nucleatum subsp. nucleatum	Methotrexate	20	FALSE	0.8267781005207093
NT5025	Fusobacterium nucleatum subsp. nucleatum	Methotrexate	80	FALSE	0.22511918951132298
NT5025	Fusobacterium nucleatum subsp. nucleatum	MGAM	0	TRUE	1
NT5025	Fusobacterium nucleatum subsp. nucleatum	Niclosamide	0	TRUE	1
NT5025	Fusobacterium nucleatum subsp. nucleatum	Niclosamide	0.08	FALSE	0.9499105545617174
NT5025	Fusobacterium nucleatum subsp. nucleatum	Niclosamide	0.16	FALSE	0.9392602646759416
NT5025	Fusobacterium nucleatum subsp. nucleatum	Niclosamide	0.32	FALSE	0.9474041398031894
NT5025	Fusobacterium nucleatum subsp. nucleatum	Niclosamide	0.625	FALSE	0.9539010865751312
NT5025	Fusobacterium nucleatum subsp. nucleatum	Niclosamide	1.25	FALSE	0.9330948121645796
NT5025	Fusobacterium nucleatum subsp. nucleatum	Niclosamide	2.5	FALSE	0.875466576179165
NT5025	Fusobacterium nucleatum subsp. nucleatum	Niclosamide	5	FALSE	0.8103155751611808
NT5025	Fusobacterium nucleatum subsp. nucleatum	Niclosamide	10	FALSE	0.6765652951699465
NT5025	Fusobacterium nucleatum subsp. nucleatum	Niclosamide	20	FALSE	0.5864042933810376
NT5025	Fusobacterium nucleatum subsp. nucleatum	Niclosamide	40	FALSE	0.4034611469290803
NT5025	Fusobacterium nucleatum subsp. nucleatum	Niclosamide	80	FALSE	0.39256714553404126
NT5025	Fusobacterium nucleatum subsp. nucleatum	Niclosamide	160	FALSE	0.20689655172413787
NT5025	Fusobacterium nucleatum subsp. nucleatum	Nifurtimox	2.5	FALSE	0.9133432678208249
NT5025	Fusobacterium nucleatum subsp. nucleatum	Nifurtimox	20	FALSE	0.03271767810026388
NT5025	Fusobacterium nucleatum subsp. nucleatum	Nifurtimox	35	FALSE	0.0179411252395053
NT5025	Fusobacterium nucleatum subsp. nucleatum	Olanzapine	5	FALSE	1.0059415010272654
NT5025	Fusobacterium nucleatum subsp. nucleatum	Olanzapine	20	FALSE	0.9881282296002424
NT5025	Fusobacterium nucleatum subsp. nucleatum	Olanzapine	80	FALSE	0.987632816582477
NT5025	Fusobacterium nucleatum subsp. nucleatum	Omeprazole	5	FALSE	0.972099353521606
NT5025	Fusobacterium nucleatum subsp. nucleatum	Omeprazole	20	FALSE	0.9265056141544744
NT5025	Fusobacterium nucleatum subsp. nucleatum	Omeprazole	80	FALSE	0.8142225246682545
NT5025	Fusobacterium nucleatum subsp. nucleatum	Oxolinic acid	0.5	FALSE	0.971549683235813
NT5025	Fusobacterium nucleatum subsp. nucleatum	Oxolinic acid	2.5	FALSE	1.0107496058477856
